"","SARM1_45","TNFRSF12A_133","LCP2_584","GNA15_793","TNFRSF1A_974","CRMP1_1173","ACTL6B_1328","AMPH_1367","CTTN_1623","FXYD5_1784","TBC1D2_1968","CHGA_2275","EMC9_2319","BRMS1L_2320","CELF4_2455","NOL4_2474","PCSK1N_2536","PYCARD_2715","SCG3_2763","GDAP1_2800","GSDMD_2818","APLP1_2951","PLIN3_2961","CLEC11A_2993","CARD8_2995","C10orf54_3311","ENO2_3777","CCND3_3915","AVPI1_4793","TGFBI_4881","SDC4_5229","SEPT6_5393","KCNC1_5830","GADD45G_5940","KIF1A_5950","ZCCHC9_6183","PTPRE_6259","SNAP25_6317","BEX2_6409","DUSP26_6481","TAOK3_6675","THBS1_7175","ARHGAP29_7216","MYOF_7256","ASCL1_7451","NOVA1_7525","CYR61_7902","HCN3_8051","TAGLN3_8221","PLK2_8311","EGFR_8448","PRSS23_8877","CACNA2D4_8907","FAM177A1_8936","LMNA_10010","NELL1_11139","HPS6_11193","RIC3_11248","SEC11C_11289","LAIR1_11511","KIF5C_11688","ENHO_11828","PPIC_11835","KSR2_12344","ID4_12514","INSM1_12749","TIGD3_12825","B3GNTL1_13129","RIMS2_13236","CDK5R1_13284","PLEC_13517","NRXN1_13758","GPR137C_13913","DDX60L_13962","PCP4_14240","TCEAL2_14587","PRSS57_14649","IFITM2_14650","AHNAK2_14723","C16orf54_14791","ZNF793_15217","SBK1_15236","TMEM198_15315","ELAVL3_15529","WNK3_15608","GDI1_16289"
"DATA.906862",3.56076646546308,7.00137847120676,2.89444528346339,3.34008131898534,4.35111317411169,3.04828479905759,2.74537213432173,3.34605067560544,7.06368205495858,3.99690599569912,6.76225336083635,3.2825485719941,6.79174330123912,4.4891113320062,3.2344036664962,3.10010082743497,3.39953828969423,2.97032692063492,3.04193944297967,3.90414962871865,4.21169166334065,3.53738635006677,8.1737546806712,3.25903240179454,4.0574003521435,3.3985063651965,4.84514941335715,3.53706726386976,5.15655796726737,3.26878926197673,7.83773874950057,3.99394116895449,2.97817521108561,4.22887775089446,3.31452884973764,7.43138522699724,3.48756848811374,3.0152660110298,4.77887856876228,3.14144685306802,6.8151447957812,3.37832789122811,5.77237904634961,6.28383656523294,3.24296138994047,3.16254226304148,7.37859921681579,3.36254731258837,3.43517648333329,4.22781823933975,3.75407131409792,8.6592651419223,3.24171370462282,7.28632877238186,7.96745758123535,3.06443116726683,6.00741118480775,3.05360090439387,5.6290146435425,3.24889054544699,2.91099833205203,3.5476002293597,7.84187027815094,2.50158570363435,7.60671363386603,3.01430275120888,3.94795134619409,4.66662502112938,3.09905678869939,3.50893727480652,3.92427462121153,3.06080286570689,3.40093732320848,4.63243281950441,6.16026736066458,3.09389569774863,3.24203923644957,3.82494755884167,3.52390396602458,2.98729550237755,3.98641617100812,6.2066447090937,4.18499420993556,3.47397704076569,3.02014222685055,3.42784865525259
"DATA.906861",3.31853418544801,10.1352690521537,2.59469685180653,4.69677423013001,5.85966377284635,3.06251282846891,2.77177929590291,3.17735860742471,8.18486623284998,8.29784685755321,8.40147544883014,3.38245077276868,6.96106290552761,4.6177517305272,3.19625038469747,3.11789606497814,4.72148738144582,8.28709057815864,2.95471847784701,4.14682255407276,5.33405629364891,3.20630316213688,9.04889780542485,3.39933863433304,3.63652493340446,5.04435931834763,4.26664348274099,5.06105998182417,7.61439728257323,10.6053374282491,9.83801154205819,4.00980176770823,3.16498098101107,3.42629840411581,3.19388927551943,7.4868879982058,4.61694118502037,2.83914250539021,8.06785785267355,3.25968806000073,6.91545907188387,9.55410511092014,7.05113461722459,11.3732548392824,2.98443668280429,3.3585470184658,10.7884470411789,3.29134864190504,3.61727769485349,7.5546305943483,5.39099276338149,11.2858977065799,2.95510058237119,7.78818751811502,9.40138913756849,3.03062731542761,6.63730879907417,2.88431373803286,3.90326868353107,3.07460096178018,2.97404613923457,3.56120990492067,7.96120440760203,2.65299862954827,3.70618286753603,2.9624589376935,3.89949071463708,3.6882701927755,4.39166792434292,3.74453860961152,7.02077151737099,2.86359936536416,3.56691039215168,7.59784997756244,2.5501584542259,4.84695458046177,3.02748739215751,5.9342049472188,8.58434838434445,2.90033282817389,3.02205594132886,3.76916832607185,3.60894037571838,3.21623782914615,3.048267241788,3.53545439560973
"DATA.906856",3.34898313171595,4.79209470397775,8.2169699790875,7.50127470191433,5.85847596678173,3.16047143662135,2.77092906621541,3.01230222584959,4.0650165204692,7.56555297176192,4.06102788678525,3.62725444755118,4.65666582037391,4.48507804563631,3.31919658682919,3.3995930350868,3.95160000947801,9.45481429427966,2.94732979215832,3.77530389007923,5.20367714857084,3.35862465936248,7.84533120133493,8.02182742404991,7.62865675321732,8.2063716290711,4.19645273077523,5.19898679228714,3.86769875765123,3.17974304041079,4.66962812163777,6.55657133761631,3.09201843525061,2.64043540474489,3.27072420153498,8.34663071962689,5.51559336802714,3.15073948265157,3.51513750370399,3.23205298102738,9.06867829396288,3.54460691281049,3.67418788330384,5.03314382227975,2.87552604570359,3.00485924315148,3.17243658787052,3.35708476470402,3.54950787342415,3.71708675571287,3.30612510296507,3.09925986792193,6.15010044744015,5.96474421355762,5.19155198176497,3.13905605132018,6.70695548821231,3.0369273543168,4.08378670000571,8.51123830865539,3.14222366903097,4.0154357884989,3.39090210747222,2.96768051856033,3.29011225669688,3.12901964213958,3.53521571133352,6.44923295239928,3.21460569404161,3.76251235807046,4.43788742190968,3.06993786327307,3.36230190470248,7.55396476671255,2.6702707416265,3.02267718150742,11.0860389218722,10.4538890795397,3.27933306603373,6.7183783342307,2.85570043282859,3.67063448607589,3.21345577312207,3.4298792100636,2.9529070976152,3.34461005369444
"DATA.906855",3.30499044450278,4.23720454737161,7.56289919426391,7.76857292119193,5.27454959761959,3.07569414235593,2.7380668820097,3.39384241323714,3.87750730380631,8.44720928698814,5.39541360421177,3.31198134698498,4.89839912365522,4.33723946044204,2.92953342066334,3.18080650233351,3.52494496343183,7.72256020533605,2.87917912379328,3.59288307853248,4.48227960560518,3.2394232451637,8.04029301319701,4.23423806018264,7.6789085791914,4.20221512543885,4.61490240204244,5.25732866273829,5.22332307637392,3.31041328605594,5.74633456197774,5.86079004000069,2.9291510378418,2.92699961162468,3.15536266694676,9.07452395678315,6.84586319466334,2.89737967213386,3.67735742527013,3.56457919106257,7.86081846566263,3.20937937470038,3.3963500079615,2.87886117892929,2.94257464489473,3.04439752344154,3.41955335864579,3.27674833107975,3.61862055661618,3.25925019632707,3.25942521272929,3.17509039171533,3.49003125887791,5.28196806850981,4.89356017731207,3.08621857264192,6.58413897590437,2.88965205368294,4.04684054281221,7.18957290984947,2.86657001576095,3.75650330405156,3.27482643262689,2.87224317831294,3.13574579086305,2.96246460148743,3.36767558761107,6.88348078111802,2.89651806145042,3.90389069390541,3.31397335901312,2.899681956436,3.21324060017772,6.74693424546213,2.68960203454906,3.12580688236801,10.2066955724376,9.69409160293425,3.19505131779508,5.81351051572805,3.21072852509737,4.04293819931436,3.18225870974319,3.22665420657591,2.83376514262594,3.21038024357015
"DATA.906847",3.52868495496907,3.52329641859266,3.07018306967136,3.44326505940481,3.77268569595704,3.98895077506448,2.8937360588859,3.22031164320336,4.04951747472556,6.61900100741007,3.47399169627679,3.21116991841075,7.08955858701079,4.81753003610838,3.04969133002603,4.6097089364789,3.69318520766577,4.49403506417239,2.88600012982174,4.55127036648256,3.52376962805323,3.57467575427877,7.02192167775291,3.75895140379325,5.51882975639505,3.8279257039319,5.54743947721061,4.87661667639938,3.70868366516284,3.25853181605119,3.86671622410956,5.61614845114847,3.24650435500603,2.96574959433915,3.88822825423565,7.7522650167092,5.05640147738758,2.91513901715802,4.28575776037381,4.91435411417443,6.61328026433585,3.30739901994388,3.28675215402244,3.15442559302918,3.09870217281968,3.27136270666222,3.01515266233175,3.19259308531185,4.1641036051918,3.30791296186666,3.4212650713503,3.26129056878144,3.27944133694854,6.32801496291765,4.85805511590044,3.17790924905526,5.12892970971027,3.01716466906367,6.39843598109871,3.61926639296559,3.43164839143148,3.63810895455837,3.08164097971579,2.92247822967094,3.83932381412055,2.97405295150147,3.8064704747209,3.57427326195189,5.76146873083534,3.87637037533296,3.80391747095906,3.23317803385264,4.30490707041616,4.54189735189952,2.80563900388978,3.14704815991562,3.42666716264302,7.14513527113781,3.53779475909715,3.68012538883888,3.79088233264174,5.44980425843579,3.76694854702126,3.67331285026546,3.86934261065342,3.46938257255481
"DATA.906846",3.71726074353847,4.03860168645279,5.08697407988064,3.24797882539903,3.77795340091598,3.27366050128027,2.72531449786347,3.73215183759509,4.0996447379822,5.79393794548272,5.63856397708811,3.18117868952469,7.05254931959988,4.92263905601872,3.09149556300819,3.06666849003096,3.58284293947752,3.81197447263736,3.03787288748648,4.68585230503028,3.91651115980228,3.42589346940001,7.82786732667017,3.37679492111115,6.09406243723843,4.63449617604557,4.63040557054426,4.31699090162411,3.94817936964989,3.38418250524923,3.75012198944643,7.41317291208709,2.9634351570313,3.27660806314181,3.24911427819032,9.16670919586025,4.56908440886923,2.81176672782309,3.55852521706527,3.57263105557144,6.62239528130652,3.17444942271456,3.5808588207208,3.75425737243119,3.07280390716345,2.97401486835485,3.22867183651639,3.38440346912523,3.69210741120515,3.06096498925155,3.37511578599122,3.63541118745578,3.14192032304986,7.06898418507161,4.81952711499832,3.04475275544266,5.38953892671154,2.88331318034333,7.02989796681674,4.21089934563929,2.95019492175321,3.62995435544747,3.22029794733665,2.7716677407004,3.44071774731906,2.95224570040014,3.07781026806856,3.42519562676617,5.80782298280044,3.93457795697712,3.2460279595485,3.07793206108199,3.61865518996184,3.69089427918649,3.01538536713875,2.96274247996096,3.15070729060418,7.34617501809435,3.35976950773749,4.35419595673991,3.68336860627691,4.20073341670791,3.40097191244252,3.1514316751907,4.1125268787299,3.54979616163329
"DATA.906844",3.80931824964596,5.84782915176648,2.71790588562266,3.18182933580841,4.15470668689447,5.48820819881328,3.78737028895643,3.20705907481605,6.47657612568902,7.96278045312473,4.01576332334347,3.01855626524297,6.15504085004663,3.88924479457929,4.01585930134849,3.29919577638967,3.3254901043821,7.7849080593429,2.83834623054181,5.39031282478843,4.25092926089452,6.11219770548491,7.30994865273743,3.62601166823404,4.3463805254291,3.27727250711441,7.52593949140319,3.300775376018,4.04215242500728,10.2942903548036,6.04579591357501,3.36994153834869,3.02691024469834,4.43585922071797,3.9833582242976,8.05947066620594,8.2460481322665,2.80864580687924,3.24766717502788,3.16275485563439,4.65284831802444,3.15785794345032,5.64231772274411,3.16317550564634,2.95480319031961,3.07557306391775,3.19158415697967,3.95136091051403,5.54779480909702,3.66465644057768,3.17315586004559,3.64229806311589,3.19148928706722,7.11299930543786,7.70182821966369,3.14022256071791,5.59044375410131,2.96476474341165,5.86781791385037,2.99181764180348,2.86534208038575,4.33773492541026,6.67772782306789,5.89678958408904,5.36162462651444,5.76902082012916,4.94808148178414,6.04693919873148,3.23259587986555,6.03265495207942,4.98594954965944,2.86727315745818,4.56296556088938,8.16148642193441,2.94203425254339,3.12231437543573,3.16704345005747,7.97435689121202,3.25671492383683,2.94391853775531,3.31371353268915,8.02165510926292,4.79533117966729,3.28055057050043,2.62320556157854,4.07449685752942
"DATA.906841",3.00765638550121,9.72184976805942,3.03629990989568,5.46020977493346,5.46139369304171,3.12823890240792,2.80251577060107,3.09767088017803,7.41104088086019,8.18869019882706,9.76501536543881,3.32245024815944,7.00806223429041,4.87908738390053,2.92964415761511,2.91293025013428,3.87663567709877,5.07830486089704,2.83330518121251,3.37695037388134,4.99587887589387,3.16795742181521,8.09206992297474,3.45703151988053,3.92940030094494,5.89390941548088,4.82659919636997,3.46451756260286,7.36961542040854,9.99674055088904,9.52805232773307,3.79444317670515,2.74763289990104,3.30365306949826,3.44109880558027,8.22134219352415,5.64841723105304,2.81116958868691,6.57228400731833,3.19192346827004,7.76710252054749,7.16328595728656,7.96230208029189,11.1370326547687,2.95947422098515,2.82995022413192,10.8311809958188,3.0362074347503,4.73796546632123,9.13618238915662,5.88857845836701,10.1183136796212,3.07490720096532,7.96812833358308,8.23226993844019,2.96545739074926,5.5770039265896,2.82649204329699,3.67817549647886,2.86384608539421,2.98231875769945,3.34940075702449,7.49356266049045,2.56517637897356,3.11562200115941,2.67933337816418,3.16527892624372,3.61886288029714,3.3774407553602,4.22648153489678,5.75672680316385,2.89561625651632,3.07831261009691,8.33772924627366,2.68016437440071,3.09630413334054,2.8814367882639,6.9881812690441,8.22225716405794,3.09394047842504,3.30600979128444,3.35052657716922,3.28398988612537,3.46235366411528,2.60368911922702,3.5497352545347
"DATA.906838",3.33836858378532,4.15819351508272,2.97797816376911,3.12253775048489,3.72654334529904,3.04990711621098,2.66462106208342,3.32233133988303,4.23719892883539,6.54631257405395,4.78900415373054,3.39690913087532,8.17890777681492,4.71498666562657,2.9602646153643,2.99415927843061,3.3779450922151,4.56993849442044,2.8591547739653,5.82358659937538,3.85921432746854,3.2495599332781,7.16305475709538,3.27908628553267,5.72758634316165,3.17663184292084,4.09756595199144,4.91883342347896,3.69289657407631,3.19920561804042,2.7711863013896,5.39587198163707,3.150340521232,2.98305680779994,3.20488735566142,7.97391761286669,4.502812995599,2.85105229041873,3.04760011340994,3.62698261925533,6.94912557810079,3.00603632665075,3.45737125529136,3.06496572674497,3.13591273995844,3.17302364061178,3.29803592496425,3.48730008320031,3.77785551332995,3.12688698199065,3.22011414851772,3.21010292739239,3.24965726681023,6.37983499510686,4.51080286103513,2.94293683895381,5.19637372805872,2.84945822576063,7.25039290990218,3.02123696091471,2.93857097404123,3.33017970347296,3.23118477829457,2.70589201579848,7.52381087408132,2.91874135499548,3.85327079210019,4.57121432745266,6.98200752848293,3.75200928707998,3.07168547882172,2.93696406616412,3.44813599950322,3.42599931685866,2.721124978143,3.10049961040494,2.95357863074951,7.81415776238727,3.36559814103649,3.44400784209593,3.09932129707786,3.68369586654155,3.62358020239453,3.31170788625838,2.9977483924014,3.44998128039792
"DATA.906836",3.49789393590378,8.43239104972919,3.13082843130487,5.1787367637488,4.67576537229963,3.09962426701404,2.80356505822732,3.38057044594933,5.72604317507001,7.59582114396021,7.02428695400069,3.39993509197533,6.9402242226148,5.3875949332616,3.04117284014045,3.02820796670364,3.27170464743065,3.17467375826476,2.85210516055738,3.83628124828633,4.65944368130374,3.81626607295771,8.40874099899216,3.87279918569805,6.06012341754682,3.46063188073199,7.36726733759033,4.57445694501804,6.51387635608049,4.44608372106778,6.95127312405111,5.96382255267663,3.04563696382633,4.56047159005463,3.25912117537041,9.36633684252419,7.0554241998519,2.98879876428404,3.59766210646396,3.45204848053637,6.41137548960744,3.16883718312462,3.80512285324668,8.73643381408305,3.02693790355774,3.14455131594393,4.84576388052695,3.29549261836986,3.66533534976425,3.51891936540414,3.37358019014615,8.67106943690642,6.40964648562589,7.52198511417325,8.46063515329677,2.94049558669934,6.44024482763603,3.02316162967373,4.65348823975949,6.71131359152215,2.79978824630396,3.52123588129559,3.23768267269331,3.00334218864362,3.36875590471886,2.88799064635751,3.63525540799979,5.95540259532541,3.20402563360336,3.43543034270745,5.45768153375601,3.15767508294664,3.44406147297526,6.779905415548,2.73073589412474,3.14481566571605,3.38238884009402,11.0145588464413,9.22121753889636,3.05587009133633,3.27525740617156,4.1136823693198,3.06896327301993,3.38254950718513,3.04613768617816,3.867654074776
"DATA.906834",3.68347132571756,5.87025180078921,3.04385635484755,3.2914834372697,4.79283044733544,3.04258981277567,2.72106898020962,3.48532173286438,6.06425557828207,3.13510092281537,3.60111947581819,6.3254347249761,8.28719811578268,4.35741497730684,3.13910735805298,2.87734333965744,3.80315547519425,3.34524941875382,3.92962851306406,4.34596211818992,4.26783107850882,4.03170821946853,7.85521505271811,3.51664979594504,4.57248651611382,3.04085402983032,8.70739260274059,4.86429859012753,6.31022765780023,3.26352319788058,7.02404193504963,4.25635592145605,3.01338900474187,6.38434832898689,3.187987345282,6.77263893602452,3.86860716363047,3.77407736611411,6.69666777256558,4.84797612074109,6.74042820393715,5.39775550800813,3.60233762078872,3.37269941684033,3.1915883142227,3.48026965926631,7.49810149987533,3.58990089766175,3.66132787556756,6.25838897632335,3.34234182467647,3.36369139208306,3.66157257201027,7.1806447920657,8.28904070938387,4.68050860261266,5.90444167157184,2.9512626499194,4.4154292470366,2.89235185869583,3.47264775791381,5.1082487671371,5.20783078869812,2.65829694179208,4.92841145619893,4.35909850040939,3.17087935609997,3.53028469792683,3.63070826025728,5.29986471536109,3.50815073094457,2.90989861775362,3.58027051581886,3.41104313822116,2.87171875164203,3.17239887142866,3.12195018987277,7.26688299778735,4.46202976502038,2.85382699956415,3.27330383739141,6.7483952881075,3.85714875125572,3.5735433322703,3.35750359537193,3.98576011146032
"DATA.906831",3.42566995052285,5.04837003903134,3.25588851976015,3.50644345200565,3.79902204863507,3.26961000210417,3.1207975280075,3.30345970428805,5.03909996349776,6.37252647074931,4.23604367492512,3.90055085366296,6.64352735473944,4.55820695321372,3.29577649068503,3.192574489404,3.78344391550597,4.31458707624282,3.09460587254381,4.71335942522893,4.31936598132945,3.30118685510219,9.28069765788045,3.58646710682558,5.13112967364693,3.56600643803977,5.94176895754255,4.86073796392739,4.23876217114104,3.44711255083871,4.44667469676725,6.81412531595409,2.99041677600653,2.93414266314061,3.4522538251195,7.24088981598324,5.13219025880403,3.24644139009968,3.86589186774328,3.88778484260356,7.03785554735663,3.4562614237689,3.87007650616313,3.36083027870416,2.98941376195814,3.35367696879171,3.78999385119627,3.26113038943042,3.52653209544603,3.12235737056983,4.26684589999784,3.43246402708939,3.47894703592497,5.67474564682423,5.45126281810176,3.33696005349404,5.90116179323187,3.05394891541368,5.53219025767559,3.54860019226197,3.22037769738093,4.16773746038616,3.61448826971444,2.76570333240694,3.60902076887752,2.81422186603897,3.42975312143536,3.99593201220156,6.41277158550035,3.63295632063725,3.50532402529346,3.00958099060364,3.6765387109859,4.71901120809918,2.66048201506212,3.85293853147308,3.63561778341526,3.65377178471421,3.46344015997355,6.40506959692006,3.44659110894091,4.35582232909697,3.69220377306433,3.51247758571826,2.90963154184147,3.58345776901118
"DATA.906813",3.75020673810293,4.75077265084761,2.88889123064105,3.05809238177814,4.32735906971708,3.0615378289972,2.81799139146168,3.09523642285763,6.53399024045107,9.02587972372669,3.59910972297808,3.05063785320592,5.2657424622294,4.09364105924803,2.89852606264931,3.1167216453106,5.77756487969214,10.4968844699471,2.90374988921958,4.22137970531784,4.60990063595186,3.28761173782674,7.10360689009844,4.90012818081623,4.08825526198828,3.41688654101537,5.60785335945511,3.52090624265308,7.07920952250412,11.6436109279631,7.8392412866601,5.5273909993888,2.81935600151921,3.16697630140127,3.18680501662528,7.58905838470256,3.43970618456709,2.99119034879721,7.47742260880521,3.25324289629515,6.50530151918781,4.40404495499075,3.73599439513846,3.66977874687737,3.05493078110328,3.09057887409728,4.02578865904442,3.22470789665674,3.41473974636255,4.98863874277578,3.21482797362991,10.0461631974356,3.14348727845061,6.67869329141065,9.41125573783011,5.60819308359846,5.55405577405316,2.888530024055,6.22403040240276,3.15074175095769,3.28865482133445,4.61636359458778,8.67052025838299,2.65789264249946,7.23582065955581,2.81196878048039,3.1017111763061,3.83595206940715,2.9787492971578,6.76059911944746,4.54964792325073,2.83208327151686,3.2282312356845,6.82418342774845,2.88070523994725,3.03048496509818,2.87088375126341,9.36212057774652,3.44685524052597,2.97544102604472,3.15466595761959,3.23637312423854,3.95690949279956,3.22838644622771,2.65129991399906,4.09277166865391
"DATA.906812",3.76094309316972,10.0344560172978,2.89897443959362,3.12103187638848,4.11507929083276,2.92696441928477,2.60025159794446,3.04087606117132,7.10181334943376,8.32707199254873,4.98065999453149,3.23861801875347,6.57819188847241,5.48899483607136,4.5468128217928,4.24240840509256,3.41447574726506,2.9657205261313,2.80539712516294,4.99776508733,3.72798960211592,4.58646946917266,7.31252542236361,3.24995738619269,3.5476909430527,3.09934826449406,7.12358352846675,4.4421402793969,4.64240880408932,3.15861836413894,8.16054402582428,3.60353264990522,2.95745314737909,3.62897735217225,3.05829985583477,7.45991691238412,3.36750720892908,2.83549060692003,6.43733312490833,3.24023373115902,5.74983044825573,4.48995227062874,6.1320567448627,6.82697602740907,2.98861880740134,2.93263866097642,8.33858156362429,3.66105302085214,3.48291490174028,6.88341445953941,3.67968603157556,3.33140947188439,3.01544225865158,7.54997887308386,9.08976600566599,5.03791029234691,6.0735997685108,3.27780603763548,6.21155576174381,3.03834354311711,4.12986468626767,6.54534416845817,7.27024849626335,4.66756461636733,8.13996922597842,3.46024860679409,4.5798613724092,4.07041495860701,5.57962233415869,4.0284973789928,2.88816556604141,2.88944944641775,4.91646898907221,5.4747156652003,2.68284120096447,2.97916670741453,3.04140208993976,4.05816944890379,3.55677613574329,2.97356164474007,3.00116244795796,7.39492826351755,4.29010681186089,3.20285179394278,5.43587343740961,4.19734809252718
"DATA.906808",3.74332512865526,3.9092375898527,2.95768117156226,3.1589136293335,3.49307988896339,7.69107716530889,4.66916528091928,3.88831329928126,6.65000736544822,3.37119995815209,4.50889222341557,9.71535134666644,8.03338777864478,6.39426884513169,6.8960444517765,9.91443712992867,5.14575868871698,3.52779188744517,7.20260259840159,7.26496288065153,3.54909253069968,5.68002930048026,5.48559662891818,3.31348879376823,4.09378291074372,3.19697235412594,8.09742378549847,3.65824049002475,4.44597646972875,3.66683088769892,7.1113404421005,2.99839970303059,3.42067115417064,9.37550397398168,7.73584329241467,6.44153173772631,3.41249579110281,6.56240195055782,10.4049403718612,6.36994815755026,3.96760160803428,3.29327124386073,4.00312956506752,3.28101640036609,12.0634515800179,5.74568421018277,4.29412489685639,3.64200429298592,10.6209945343308,3.4038012038106,3.27420748976111,6.2277047298891,3.18243812994931,7.91616629480203,5.70153435638473,9.64812833005239,5.50817819677829,3.76013451127548,9.61324856317357,2.96524427983831,5.60347550166923,5.32524169538573,4.01929793445276,5.01706310190211,8.94559834873392,11.2449650916245,6.68628172324245,3.36844489205558,7.55655885269168,6.54026114202686,4.48099771527219,4.66044647687507,6.32323854235103,3.63920807759709,3.16641169839727,7.07909246609218,2.92878982243572,3.40670056269651,3.16630958084745,2.97593780918853,4.24902939282415,8.87382203018375,5.80952460216358,6.37550665965074,5.25328963802529,4.77584816229038
"DATA.906800",3.18603649471227,4.4590052256141,8.49973612520171,5.43447738885622,4.93340043012718,6.79738396372419,2.63933586913437,3.14545151405254,4.06000003476235,9.33223677536588,3.68863968235368,2.93957516165796,6.68393836995191,4.08533124335949,3.12143055457708,4.99596210014256,3.56933930739289,6.01484169050233,2.93427549572747,3.97063263044785,5.22709253832391,3.41784274976819,9.0002176485931,7.80759070550482,7.14881287446921,3.23896156460881,5.58527495181754,7.85347323627278,3.9663983417136,4.38476326073375,3.82837216494274,8.22288020064497,2.88992367468494,3.33182658289857,3.25073956695587,7.18005127057654,6.86712505692317,2.96061653267249,3.37680696704565,3.75969949637214,6.72862908120501,3.47604633215278,4.14859138062337,3.41370991995751,3.10057830422232,2.98241063757239,3.2534834396184,3.27163916925687,3.82448829671839,3.32572234902,3.25636431101335,3.71329886779077,4.02674456909912,5.21845319437013,5.01300416433676,7.09931298291062,7.01287349450293,2.88857988421026,4.50082804776494,6.40988761939426,3.04927748817206,3.30932370629957,3.36583276297341,2.79809847544756,3.31478780244047,2.84502005684683,3.62821361975919,5.02959457142774,2.95510151631445,4.72255136671673,3.69245149541426,2.91010793653242,4.4706474499352,5.53281146883756,2.84019769883902,3.06177039244307,5.23884596063035,10.0478839017013,3.4287492943921,7.03942182786032,3.04054945916921,6.22971352468675,3.42819588170799,3.29279108945704,2.94981543696982,3.41602888474046
"DATA.906794",3.24344523837822,9.01675888274142,2.75356109872786,5.59783188683608,4.70563778296195,4.50200624054081,2.92876901297221,3.28132620214303,8.94322116222363,7.62218747490163,7.89410100415109,3.24308644219619,6.45757460292424,4.74116106543993,3.11325573314338,3.01194207957857,5.42765705088989,9.31107341617585,2.85616654800864,3.53189768097314,4.77169759140162,3.76042635587347,8.1484225995465,3.46620095523937,4.21943570163196,5.48552932629808,4.81387912351378,2.92250099613513,6.97198171152798,10.7455007085865,8.42124685369017,3.94645220156506,3.05715189889752,6.09831788392979,3.33198498914479,7.83978811727428,4.25356018628013,3.13161295706726,6.22342928021983,3.31201781363759,5.80220401038184,3.75834211346774,7.09976236786434,10.5503667719548,3.10207832068213,3.06215445386386,8.80535293591743,3.40704667965126,3.86128561790394,7.40625471750053,6.17921552988859,10.3319888737897,3.09133120660601,7.27206142089342,8.96510891876059,3.03333240013194,6.77226310190951,3.13633751724238,3.44661938496777,3.12763690679945,2.97234702893287,3.45755786328403,8.95983948825437,3.21500931111005,6.99377839328745,4.4554758389982,3.59196185327377,3.56290546874358,6.82846371952695,3.57324916843039,5.94413172779355,2.90569000273405,4.78179872565219,6.78147643929704,2.63480229791464,3.15163939225527,3.02420443523744,8.53212057269814,9.41403230651959,2.94139492337592,3.0150780670819,3.86743134153426,3.45588441787139,3.43034756040628,3.31946843609354,3.26396702043881
"DATA.906765",3.97103027871889,4.77636660464192,8.26202102237632,4.13392730752576,4.50570042236394,3.02769914511222,2.94693772525846,3.43031093277425,4.76927239799002,7.33142966594848,4.23298296939311,3.17037005669371,7.42467727718526,4.50682162759315,3.04066824664828,4.02445152057897,3.50041968202247,6.87528675943503,2.95758290828896,4.12974692574391,5.70449719766638,3.36158756254843,7.26350485095774,3.39520862127805,4.82927387591436,4.77419993295282,6.55336606743633,3.26038919982541,3.45281678928095,5.60521786886461,5.51733342229942,7.09109811486295,2.91799076914331,3.08620977119567,3.41587836235885,7.95415100989321,3.53444608624581,3.12757479508428,6.86313661592307,3.63945651595194,7.16273250433357,3.4452177645219,3.50549158616198,5.07095636587906,3.56059584246355,3.18971746281584,3.6502216459302,3.15493631316471,3.8122136068801,4.56346305717402,3.35096815624399,3.52194369034003,3.22513850557308,5.83834151977804,6.32595252480738,3.13066300604916,6.43735212687629,3.08358021111153,7.42796532500944,3.36048327227119,3.13592225029726,3.55441776920273,3.49794335124823,4.24734261536686,3.34663080136356,2.97199216583845,3.17015826129713,4.44471663961649,5.81300298242711,8.3022428751556,3.63331119648703,2.85136751059393,3.18421572176489,7.10235979328603,2.69927730918431,3.02774512484712,3.15798429469854,9.18687682980282,3.71367723071448,5.58163022165412,2.98319776665401,3.82638517700355,3.27931607945239,3.36458853923621,2.81708537935682,3.43790350110621
"DATA.906763",3.27589377720516,4.31338347322091,9.60671485133506,7.77481879606509,5.30618358747583,3.14510467580461,2.84287001221278,3.17071392403626,4.06276068342574,8.26548074028661,3.66407570512007,3.25215068071465,7.45033607354514,4.63260083982154,2.98354329024263,3.06775842041942,3.48189935733994,6.29008435104932,2.94027496744462,4.88964040196234,4.38190368548683,3.1764974551626,9.2372606259376,6.86577380320916,6.77203991352921,3.14590140887598,6.75055008698597,6.07541284912058,4.76155165704512,3.37588892117225,2.88555841995265,8.86025226782254,2.88601836126643,2.95074462044037,3.15937269532643,8.75105970500172,4.15463052950723,3.02715593642819,3.59540328675824,3.76689908591754,7.13785669235951,3.32965956130945,4.0530645353085,2.97408745350301,3.06169434871072,3.00098374962035,3.12023924000262,3.28096293022168,3.43389020131124,3.25216152193686,3.27591479950109,3.31319939130097,3.28027928939916,6.3380910391961,4.43884359890141,2.91749841267572,6.00308830063428,3.18046933521795,4.74247415307118,6.58741365996628,2.92389253060724,4.0093140420224,3.27413568793491,2.97098176994918,3.23684934415339,2.83380571720921,3.33894595674453,6.67401857428267,3.0123366159458,3.45438485622075,3.76992050871752,2.94349734964408,3.65136686393988,5.84339807401782,2.77114869242247,3.43547403369768,9.94300277953822,10.0365495267616,3.23298931662732,4.73028810928799,3.20796082713595,7.1218999407483,3.36447556247806,3.17837754889173,2.71467172762501,3.55504012818256
